Batch ID,Job Order Number,Printing Date/Time,Printer Operator ID,Ink Type,Paper Type,No. of Sheets Used,No. of Cards Printed,No. of Half Cards,No. of Quarter Cards,Accepted Cards,Rejected Cards,Color Matching Data,Quality Control Result (Printing),Printing QC - Alignment,Printing QC - Color Accuracy,Printing QC - Material Integrity,Lamination Date/Time,Lamination Operator ID,Chip Type,Embedding Errors,Chip Serial Numbers,Quality Control Result (Embedding),Embedding QC - Chip Functionality,Embedding QC - Alignment,Network Data,Encryption Key,Laser Engraving Serial,ICCID,Personalization Operator ID,Quality Control Result (Personalization),Personalization QC - Data Accuracy,Personalization QC - Laser Engraving,Audit Trail Logs,PO_number
Batch_901,JO_00901,2023-03-15 ,Operator_26,UV Ink,Composite Materials,33,1089,637,452,290,799,Match_Perfect,Pass,Pass,Pass,Pass,2023-03-19 ,Operator_94,Type2,2,Chip_198416,Pass,Pass,Pass,GSM,Key_4945,Serial_6007,ICCID_817270,Operator_148,Pass,Pass,Pass,Log_94709,PO-0047
Batch_902,JO_00902,2023-03-15 ,Operator_45,UV Ink,PVC,38,1330,1097,233,662,668,Match_Fair,Pass,Pass,Pass,Pass,2023-03-23 ,Operator_59,Type3,3,Chip_963950,Pass,Fail,Pass,GPRS,Key_9032,Serial_9100,ICCID_743389,Operator_121,Pass,Pass,Pass,Log_94006,PO-0048
Batch_903,JO_00903,2023-03-16 ,Operator_27,Metallic Ink,PVC,26,780,607,173,453,327,Match_Fair,Pass,Pass,Pass,Pass,2023-03-23 ,Operator_92,Type2,4,Chip_897146,Pass,Pass,Pass,GSM,Key_6085,Serial_1573,ICCID_503135,Operator_142,Pass,Pass,Pass,Log_15578,PO-0049
Batch_904,JO_00904,2023-03-16 ,Operator_9,Offset Ink,Composite Materials,29,1131,1013,118,334,797,Match_Perfect,Pass,Fail,Pass,Pass,2023-03-24 ,Operator_92,Type1,4,Chip_153726,Pass,Pass,Pass,GSM,Key_4618,Serial_3171,ICCID_688406,Operator_123,Pass,Pass,Pass,Log_52808,PO-0050
Batch_905,JO_00905,2023-03-17 ,Operator_26,Metallic Ink,Composite Materials,16,496,377,119,318,178,Match_Fair,Pass,Pass,Pass,Pass,2023-03-22 ,Operator_83,Type1,3,Chip_932689,Pass,Pass,Pass,GSM,Key_7087,Serial_4633,ICCID_120777,Operator_145,Pass,Pass,Pass,Log_75699,PO-0051
Batch_906,JO_00906,2023-03-17 ,Operator_47,Offset Ink,PET,49,1666,612,1054,1370,296,Match_Fair,Pass,Pass,Pass,Pass,2023-03-21 ,Operator_75,Type1,1,Chip_345239,Pass,Pass,Fail,UMTS,Key_2391,Serial_8706,ICCID_851411,Operator_120,Pass,Pass,Pass,Log_15233,PO-0052
Batch_907,JO_00907,2023-03-18 ,Operator_22,UV Ink,PET,16,496,417,79,198,298,Match_Good,Pass,Pass,Pass,Pass,2023-03-23 ,Operator_88,Type1,2,Chip_193919,Pass,Pass,Pass,UMTS,Key_6912,Serial_5787,ICCID_178173,Operator_117,Pass,Pass,Pass,Log_32022,PO-0053
Batch_908,JO_00908,2023-03-18 ,Operator_47,Metallic Ink,Composite Materials,37,1036,311,725,524,512,Match_Good,Pass,Pass,Pass,Pass,2023-03-26 ,Operator_64,Type2,4,Chip_970881,Pass,Pass,Pass,GSM,Key_4177,Serial_3503,ICCID_647663,Operator_131,Pass,Pass,Pass,Log_28022,PO-0054
Batch_909,JO_00909,2023-03-19 ,Operator_30,UV Ink,Composite Materials,28,560,553,7,402,158,Match_Fair,Pass,Pass,Pass,Pass,2023-03-25 ,Operator_59,Type3,3,Chip_535845,Pass,Pass,Pass,GPRS,Key_3418,Serial_3409,ICCID_569118,Operator_118,Pass,Pass,Pass,Log_30628,PO-0055
Batch_910,JO_00910,2023-03-19 ,Operator_43,Offset Ink,PET,29,638,480,158,236,402,Match_Perfect,Pass,Pass,Pass,Pass,2023-03-23 ,Operator_77,Type1,3,Chip_811083,Pass,Pass,Pass,UMTS,Key_3157,Serial_2249,ICCID_129018,Operator_129,Pass,Pass,Pass,Log_12830,PO-0056
Batch_911,JO_00911,2023-03-20 ,Operator_48,Offset Ink,Composite Materials,48,1488,391,1097,473,1015,Match_Fair,Pass,Pass,Pass,Pass,2023-03-29 ,Operator_94,Type1,0,Chip_802648,Pass,Pass,Pass,GSM,Key_8158,Serial_4613,ICCID_922665,Operator_148,Pass,Pass,Pass,Log_46653,PO-0057
Batch_912,JO_00912,2023-03-20 ,Operator_17,Offset Ink,PET,49,1911,906,1005,824,1087,Match_Poor,Pass,Pass,Pass,Pass,2023-03-29 ,Operator_69,Type1,3,Chip_173687,Pass,Pass,Pass,UMTS,Key_3378,Serial_7437,ICCID_860979,Operator_132,Pass,Pass,Pass,Log_39882,PO-0058
Batch_913,JO_00913,2023-03-21 ,Operator_26,UV Ink,PET,16,512,353,159,471,41,Match_Poor,Pass,Pass,Pass,Pass,2023-03-27 ,Operator_75,Type2,0,Chip_196048,Pass,Pass,Pass,GSM,Key_7422,Serial_4598,ICCID_468259,Operator_108,Pass,Pass,Pass,Log_91852,PO-0059
Batch_914,JO_00914,2023-03-21 ,Operator_36,Offset Ink,PET,15,375,277,98,267,108,Match_Poor,Pass,Pass,Fail,Pass,2023-03-28 ,Operator_82,Type2,0,Chip_685298,Pass,Pass,Pass,UMTS,Key_3220,Serial_9091,ICCID_816797,Operator_109,Pass,Pass,Pass,Log_40005,PO-0060
Batch_915,JO_00915,2023-03-22 ,Operator_1,UV Ink,PVC,34,986,357,629,896,90,Match_Good,Pass,Pass,Pass,Pass,2023-03-24 ,Operator_72,Type2,4,Chip_542077,Pass,Pass,Pass,GSM,Key_4200,Serial_9264,ICCID_273523,Operator_146,Pass,Pass,Pass,Log_81190,PO-0021
Batch_916,JO_00916,2023-03-22 ,Operator_8,Metallic Ink,PVC,22,638,282,356,298,340,Match_Perfect,Pass,Pass,Pass,Pass,2023-03-28 ,Operator_79,Type3,1,Chip_637291,Pass,Pass,Pass,GPRS,Key_9112,Serial_7276,ICCID_972590,Operator_106,Pass,Pass,Pass,Log_58907,PO-0022
Batch_917,JO_00917,2023-03-23 ,Operator_49,Offset Ink,Composite Materials,48,1680,1374,306,944,736,Match_Fair,Pass,Pass,Pass,Pass,2023-03-29 ,Operator_78,Type3,1,Chip_927972,Pass,Pass,Pass,GPRS,Key_1245,Serial_1484,ICCID_417157,Operator_105,Pass,Pass,Pass,Log_71333,PO-0023
Batch_918,JO_00918,2023-03-23 ,Operator_35,Offset Ink,PET,49,980,368,612,264,716,Match_Perfect,Pass,Pass,Pass,Pass,2023-03-30 ,Operator_94,Type1,3,Chip_230971,Pass,Pass,Pass,GPRS,Key_7299,Serial_9614,ICCID_928686,Operator_145,Pass,Pass,Pass,Log_51198,PO-0024
Batch_919,JO_00919,2023-03-24 ,Operator_15,Offset Ink,PVC,31,1085,1071,14,876,209,Match_Perfect,Pass,Pass,Pass,Pass,2023-04-02 ,Operator_63,Type2,2,Chip_665623,Pass,Pass,Pass,GPRS,Key_1608,Serial_3407,ICCID_311774,Operator_113,Pass,Pass,Pass,Log_46129,PO-0025
Batch_920,JO_00920,2023-03-24 ,Operator_47,Metallic Ink,Composite Materials,26,598,239,359,404,194,Match_Perfect,Pass,Pass,Pass,Pass,2023-03-31 ,Operator_78,Type3,2,Chip_147782,Pass,Pass,Pass,GPRS,Key_1351,Serial_3427,ICCID_453198,Operator_125,Pass,Pass,Pass,Log_10339,PO-0026
Batch_921,JO_00921,2023-03-25 ,Operator_22,Offset Ink,Composite Materials,31,775,767,8,568,207,Match_Poor,Pass,Pass,Pass,Pass,2023-04-01 ,Operator_53,Type3,0,Chip_381505,Pass,Pass,Pass,GSM,Key_9484,Serial_7455,ICCID_636976,Operator_131,Pass,Pass,Pass,Log_14970,PO-0027
Batch_922,JO_00922,2023-03-25 ,Operator_14,UV Ink,Composite Materials,43,1634,1073,561,406,1228,Match_Fair,Pass,Pass,Pass,Pass,2023-03-29 ,Operator_80,Type2,3,Chip_178269,Pass,Pass,Pass,UMTS,Key_8889,Serial_8184,ICCID_435315,Operator_134,Pass,Pass,Pass,Log_32879,PO-0028
Batch_923,JO_00923,2023-03-26 ,Operator_26,UV Ink,Composite Materials,17,357,312,45,209,148,Match_Good,Pass,Pass,Pass,Pass,2023-04-04 ,Operator_61,Type3,3,Chip_735915,Pass,Pass,Pass,GSM,Key_4526,Serial_5242,ICCID_248733,Operator_117,Pass,Pass,Pass,Log_81052,PO-0029
Batch_924,JO_00924,2023-03-26 ,Operator_28,Offset Ink,Composite Materials,27,999,720,279,463,536,Match_Perfect,Pass,Pass,Pass,Pass,2023-04-01 ,Operator_52,Type2,1,Chip_358006,Pass,Pass,Pass,GPRS,Key_8619,Serial_1385,ICCID_701392,Operator_126,Pass,Pass,Pass,Log_56566,PO-0030
Batch_925,JO_00925,2023-03-26 ,Operator_23,Offset Ink,PET,33,957,812,145,872,85,Match_Perfect,Pass,Pass,Pass,Pass,2023-04-01 ,Operator_59,Type2,2,Chip_801636,Pass,Pass,Pass,GSM,Key_2610,Serial_3127,ICCID_681136,Operator_120,Pass,Pass,Pass,Log_46883,PO-0031
Batch_926,JO_00926,2023-03-27 ,Operator_14,Metallic Ink,Composite Materials,11,253,226,27,230,23,Match_Poor,Pass,Pass,Pass,Pass,2023-04-01 ,Operator_83,Type2,4,Chip_921813,Pass,Pass,Pass,GSM,Key_5175,Serial_3335,ICCID_819348,Operator_106,Pass,Pass,Pass,Log_77397,PO-0032
Batch_927,JO_00927,2023-03-27 ,Operator_24,Metallic Ink,PET,11,220,179,41,186,34,Match_Poor,Pass,Pass,Pass,Fail,2023-03-31 ,Operator_76,Type1,3,Chip_748039,Pass,Pass,Pass,GSM,Key_4627,Serial_5517,ICCID_630187,Operator_132,Pass,Fail,Pass,Log_19880,PO-0033
Batch_928,JO_00928,2023-03-28 ,Operator_2,Metallic Ink,PVC,36,1224,172,1052,1117,107,Match_Fair,Pass,Pass,Pass,Pass,2023-04-06 ,Operator_66,Type3,3,Chip_313476,Pass,Pass,Pass,GSM,Key_8245,Serial_5595,ICCID_435370,Operator_133,Pass,Pass,Pass,Log_50845,PO-0034
Batch_929,JO_00929,2023-03-28 ,Operator_45,Offset Ink,Composite Materials,23,667,647,20,470,197,Match_Good,Pass,Pass,Pass,Pass,2023-03-31 ,Operator_75,Type1,1,Chip_344047,Pass,Pass,Pass,GPRS,Key_6007,Serial_6985,ICCID_488317,Operator_120,Pass,Pass,Pass,Log_38640,PO-0035
Batch_930,JO_00930,2023-03-29 ,Operator_26,Metallic Ink,PVC,48,1776,831,945,1711,65,Match_Good,Pass,Pass,Pass,Fail,2023-04-04 ,Operator_51,Type2,4,Chip_965608,Pass,Fail,Pass,GSM,Key_1435,Serial_6358,ICCID_759097,Operator_147,Pass,Pass,Pass,Log_75127,PO-0036
Batch_931,JO_00931,2023-03-29 ,Operator_14,Metallic Ink,PET,21,735,236,499,208,527,Match_Poor,Pass,Pass,Pass,Pass,2023-04-02 ,Operator_71,Type3,4,Chip_270720,Pass,Pass,Pass,GSM,Key_8893,Serial_7627,ICCID_194328,Operator_111,Pass,Pass,Pass,Log_12490,PO-0037
Batch_932,JO_00932,2023-03-30 ,Operator_7,UV Ink,PET,41,1312,874,438,573,739,Match_Fair,Pass,Pass,Pass,Pass,2023-04-06 ,Operator_70,Type3,4,Chip_670020,Pass,Pass,Pass,GSM,Key_4857,Serial_3781,ICCID_142863,Operator_147,Pass,Pass,Pass,Log_22431,PO-0038
Batch_933,JO_00933,2023-03-30 ,Operator_3,Metallic Ink,PVC,37,1258,267,991,206,1052,Match_Perfect,Pass,Pass,Pass,Pass,2023-04-07 ,Operator_55,Type1,4,Chip_619584,Pass,Pass,Pass,GPRS,Key_4260,Serial_3942,ICCID_700408,Operator_110,Pass,Pass,Pass,Log_47733,PO-0039
Batch_934,JO_00934,2023-03-31 ,Operator_47,UV Ink,Composite Materials,37,777,226,551,646,131,Match_Fair,Pass,Pass,Pass,Pass,2023-04-09 ,Operator_67,Type1,2,Chip_810144,Pass,Pass,Pass,GSM,Key_2816,Serial_8236,ICCID_658508,Operator_143,Pass,Pass,Pass,Log_17912,PO-0040
Batch_935,JO_00935,2023-03-31 ,Operator_23,UV Ink,Composite Materials,34,1326,1300,26,192,1134,Match_Good,Pass,Fail,Pass,Pass,2023-04-04 ,Operator_90,Type3,0,Chip_232782,Pass,Pass,Pass,UMTS,Key_9403,Serial_9263,ICCID_694896,Operator_139,Pass,Pass,Pass,Log_66642,PO-0041
Batch_936,JO_00936,2023-04-01 ,Operator_46,Metallic Ink,PVC,13,299,257,42,221,78,Match_Poor,Pass,Pass,Pass,Pass,2023-04-09 ,Operator_88,Type1,4,Chip_394564,Pass,Pass,Pass,GPRS,Key_3780,Serial_5757,ICCID_559189,Operator_119,Pass,Pass,Pass,Log_38617,PO-0042
Batch_937,JO_00937,2023-04-01 ,Operator_43,UV Ink,PVC,35,700,540,160,624,76,Match_Perfect,Pass,Pass,Pass,Pass,2023-04-09 ,Operator_51,Type1,0,Chip_248616,Pass,Pass,Pass,GPRS,Key_9676,Serial_9048,ICCID_992776,Operator_127,Pass,Pass,Pass,Log_21488,PO-0043
Batch_938,JO_00938,2023-04-02 ,Operator_47,Offset Ink,PVC,45,1170,544,626,403,767,Match_Perfect,Pass,Pass,Pass,Pass,2023-04-07 ,Operator_63,Type2,0,Chip_597937,Pass,Pass,Pass,GSM,Key_8372,Serial_9448,ICCID_660122,Operator_140,Pass,Pass,Pass,Log_24686,PO-0044
Batch_939,JO_00939,2023-04-02 ,Operator_45,Offset Ink,Composite Materials,12,360,221,139,200,160,Match_Good,Pass,Pass,Pass,Pass,2023-04-11 ,Operator_68,Type3,1,Chip_804340,Pass,Pass,Pass,GPRS,Key_7596,Serial_2610,ICCID_826592,Operator_134,Pass,Pass,Pass,Log_68731,PO-0045
Batch_940,JO_00940,2023-04-03 ,Operator_18,Metallic Ink,Composite Materials,10,290,286,4,182,108,Match_Perfect,Pass,Pass,Pass,Pass,2023-04-07 ,Operator_54,Type2,4,Chip_277835,Pass,Pass,Pass,UMTS,Key_3533,Serial_2718,ICCID_731793,Operator_136,Pass,Pass,Pass,Log_53756,PO-0046
Batch_941,JO_00941,2023-04-03 ,Operator_38,Offset Ink,Composite Materials,26,520,381,139,315,205,Match_Fair,Pass,Pass,Pass,Pass,2023-04-09 ,Operator_97,Type2,2,Chip_443501,Pass,Pass,Pass,UMTS,Key_7842,Serial_2279,ICCID_520926,Operator_120,Pass,Pass,Pass,Log_56232,PO-0047
Batch_942,JO_00942,2023-04-04 ,Operator_35,UV Ink,PVC,16,480,210,270,400,80,Match_Good,Pass,Pass,Pass,Pass,2023-04-10 ,Operator_64,Type3,1,Chip_313222,Pass,Pass,Pass,UMTS,Key_3047,Serial_2853,ICCID_467129,Operator_146,Pass,Pass,Pass,Log_26205,PO-0048
Batch_943,JO_00943,2023-04-04 ,Operator_15,Offset Ink,Composite Materials,14,406,217,189,390,16,Match_Good,Pass,Pass,Pass,Pass,2023-04-14 ,Operator_98,Type3,1,Chip_712582,Pass,Pass,Pass,GPRS,Key_6556,Serial_4142,ICCID_136922,Operator_105,Pass,Pass,Pass,Log_21571,PO-0049
Batch_944,JO_00944,2023-04-05 ,Operator_25,Metallic Ink,PET,28,924,260,664,836,88,Match_Perfect,Pass,Pass,Pass,Pass,2023-04-11 ,Operator_55,Type2,0,Chip_299794,Pass,Pass,Pass,GPRS,Key_3469,Serial_8385,ICCID_642329,Operator_110,Pass,Pass,Pass,Log_60989,PO-0050
Batch_945,JO_00945,2023-04-05 ,Operator_37,Metallic Ink,PVC,48,1584,208,1376,1428,156,Match_Good,Pass,Pass,Pass,Pass,2023-04-12 ,Operator_83,Type3,3,Chip_991589,Pass,Pass,Pass,UMTS,Key_2161,Serial_5591,ICCID_153546,Operator_132,Pass,Pass,Pass,Log_41609,PO-0051
Batch_946,JO_00946,2023-04-06 ,Operator_28,UV Ink,Composite Materials,43,1118,182,936,832,286,Match_Poor,Pass,Pass,Pass,Pass,2023-04-12 ,Operator_76,Type2,2,Chip_587230,Pass,Pass,Pass,GPRS,Key_8380,Serial_1885,ICCID_297751,Operator_140,Pass,Pass,Pass,Log_86232,PO-0052
Batch_947,JO_00947,2023-04-06 ,Operator_10,Metallic Ink,PVC,44,1320,1069,251,797,523,Match_Fair,Pass,Pass,Pass,Pass,2023-04-10 ,Operator_54,Type2,4,Chip_495778,Pass,Pass,Pass,GPRS,Key_4166,Serial_8861,ICCID_831274,Operator_140,Pass,Pass,Pass,Log_30407,PO-0053
Batch_948,JO_00948,2023-04-07 ,Operator_39,Offset Ink,PET,25,575,265,310,447,128,Match_Good,Pass,Pass,Pass,Pass,2023-04-12 ,Operator_80,Type1,4,Chip_315023,Pass,Pass,Pass,GPRS,Key_3608,Serial_1946,ICCID_352334,Operator_128,Pass,Pass,Pass,Log_74268,PO-0054
Batch_949,JO_00949,2023-04-07 ,Operator_17,Metallic Ink,PET,49,1029,790,239,885,144,Match_Poor,Pass,Pass,Pass,Pass,2023-04-16 ,Operator_67,Type2,2,Chip_414513,Pass,Pass,Pass,GPRS,Key_8934,Serial_9587,ICCID_477755,Operator_129,Pass,Pass,Pass,Log_42589,PO-0055
Batch_950,JO_00950,2023-04-08 ,Operator_39,UV Ink,PVC,48,1248,273,975,637,611,Match_Perfect,Pass,Pass,Pass,Pass,2023-04-10 ,Operator_78,Type3,4,Chip_735812,Pass,Pass,Pass,GPRS,Key_2823,Serial_5561,ICCID_816571,Operator_148,Pass,Pass,Pass,Log_49220,PO-0056
Batch_951,JO_00951,2023-04-08 ,Operator_22,Metallic Ink,PVC,36,1368,912,456,819,549,Match_Good,Pass,Pass,Pass,Pass,2023-04-13 ,Operator_56,Type2,3,Chip_466355,Pass,Pass,Pass,GSM,Key_5380,Serial_6665,ICCID_141378,Operator_122,Pass,Pass,Pass,Log_83526,PO-0057
Batch_952,JO_00952,2023-04-09 ,Operator_26,Offset Ink,PET,47,1551,212,1339,1416,135,Match_Poor,Pass,Pass,Pass,Pass,2023-04-18 ,Operator_77,Type2,3,Chip_555715,Pass,Pass,Pass,GPRS,Key_1377,Serial_9406,ICCID_921638,Operator_109,Pass,Pass,Pass,Log_29443,PO-0058
Batch_953,JO_00953,2023-04-09 ,Operator_44,UV Ink,PVC,34,1292,378,914,842,450,Match_Perfect,Pass,Pass,Fail,Pass,2023-04-16 ,Operator_86,Type3,4,Chip_224111,Pass,Pass,Pass,GSM,Key_7592,Serial_2980,ICCID_400128,Operator_102,Pass,Pass,Pass,Log_20500,PO-0059
Batch_954,JO_00954,2023-04-10 ,Operator_25,Offset Ink,PET,35,910,769,141,660,250,Match_Poor,Pass,Pass,Pass,Pass,2023-04-18 ,Operator_57,Type3,1,Chip_157347,Pass,Pass,Pass,GSM,Key_9933,Serial_6960,ICCID_299663,Operator_113,Pass,Fail,Pass,Log_80141,PO-0060
Batch_955,JO_00955,2023-04-10 ,Operator_17,UV Ink,PET,23,713,645,68,359,354,Match_Perfect,Pass,Fail,Pass,Pass,2023-04-18 ,Operator_51,Type1,4,Chip_359191,Pass,Pass,Pass,UMTS,Key_9976,Serial_7950,ICCID_733754,Operator_135,Pass,Pass,Pass,Log_90396,PO-0021
Batch_956,JO_00956,2023-04-11 ,Operator_13,Metallic Ink,Composite Materials,23,506,295,211,496,10,Match_Fair,Pass,Pass,Pass,Pass,2023-04-20 ,Operator_60,Type3,4,Chip_270092,Pass,Pass,Pass,GPRS,Key_1560,Serial_4019,ICCID_159241,Operator_127,Pass,Pass,Pass,Log_55378,PO-0022
Batch_957,JO_00957,2023-04-11 ,Operator_20,UV Ink,PVC,23,782,278,504,717,65,Match_Good,Pass,Pass,Pass,Pass,2023-04-14 ,Operator_63,Type2,2,Chip_529133,Pass,Pass,Pass,GPRS,Key_6843,Serial_4876,ICCID_756478,Operator_130,Pass,Pass,Pass,Log_50544,PO-0023
Batch_958,JO_00958,2023-04-12 ,Operator_25,UV Ink,PVC,34,816,728,88,706,110,Match_Fair,Pass,Pass,Pass,Pass,2023-04-15 ,Operator_91,Type3,3,Chip_212144,Pass,Pass,Pass,GSM,Key_3435,Serial_9587,ICCID_204622,Operator_129,Pass,Pass,Pass,Log_20258,PO-0024
Batch_959,JO_00959,2023-04-12 ,Operator_4,Metallic Ink,Composite Materials,45,1215,383,832,201,1014,Match_Fair,Pass,Pass,Pass,Pass,2023-04-18 ,Operator_82,Type3,1,Chip_830850,Pass,Pass,Pass,GSM,Key_2220,Serial_2664,ICCID_514340,Operator_135,Pass,Pass,Pass,Log_39791,PO-0025
Batch_960,JO_00960,2023-04-13 ,Operator_10,Offset Ink,PET,13,429,261,168,268,161,Match_Good,Pass,Pass,Pass,Pass,2023-04-16 ,Operator_64,Type1,2,Chip_494936,Pass,Pass,Pass,UMTS,Key_1123,Serial_8872,ICCID_582529,Operator_137,Pass,Pass,Pass,Log_86596,PO-0026
Batch_961,JO_00961,2023-04-13 ,Operator_3,Metallic Ink,PVC,24,552,350,202,244,308,Match_Fair,Pass,Pass,Pass,Pass,2023-04-22 ,Operator_83,Type2,2,Chip_973186,Pass,Pass,Pass,GSM,Key_8496,Serial_6939,ICCID_721092,Operator_126,Pass,Pass,Pass,Log_69512,PO-0027
Batch_962,JO_00962,2023-04-13 ,Operator_41,UV Ink,Composite Materials,41,1066,578,488,942,124,Match_Fair,Pass,Pass,Pass,Pass,2023-04-18 ,Operator_80,Type1,1,Chip_610000,Pass,Pass,Pass,GSM,Key_5173,Serial_6757,ICCID_864948,Operator_104,Pass,Pass,Pass,Log_80863,PO-0028
Batch_963,JO_00963,2023-04-14 ,Operator_45,Metallic Ink,Composite Materials,27,702,246,456,200,502,Match_Poor,Pass,Pass,Pass,Pass,2023-04-22 ,Operator_59,Type1,1,Chip_813836,Pass,Pass,Pass,GPRS,Key_6902,Serial_6244,ICCID_282901,Operator_135,Pass,Pass,Pass,Log_81025,PO-0029
Batch_964,JO_00964,2023-04-14 ,Operator_18,UV Ink,PVC,23,851,264,587,587,264,Match_Perfect,Pass,Pass,Pass,Pass,2023-04-18 ,Operator_56,Type2,2,Chip_704639,Pass,Fail,Pass,GPRS,Key_7279,Serial_7376,ICCID_973540,Operator_110,Pass,Pass,Pass,Log_97423,PO-0030
Batch_965,JO_00965,2023-04-15 ,Operator_47,Metallic Ink,Composite Materials,10,330,182,148,195,135,Match_Fair,Pass,Pass,Pass,Pass,2023-04-22 ,Operator_60,Type3,4,Chip_683348,Pass,Pass,Pass,GSM,Key_8491,Serial_7017,ICCID_642816,Operator_120,Pass,Pass,Pass,Log_11284,PO-0031
Batch_966,JO_00966,2023-04-15 ,Operator_36,Metallic Ink,PET,29,783,530,253,595,188,Match_Good,Pass,Pass,Pass,Pass,2023-04-21 ,Operator_61,Type2,1,Chip_439315,Pass,Pass,Pass,UMTS,Key_9562,Serial_9396,ICCID_587209,Operator_149,Pass,Pass,Pass,Log_62637,PO-0032
Batch_967,JO_00967,2023-04-16 ,Operator_47,Offset Ink,Composite Materials,19,589,187,402,451,138,Match_Poor,Pass,Pass,Pass,Pass,2023-04-24 ,Operator_89,Type1,0,Chip_569916,Pass,Pass,Pass,UMTS,Key_5249,Serial_9451,ICCID_363486,Operator_110,Pass,Pass,Pass,Log_22336,PO-0033
Batch_968,JO_00968,2023-04-16 ,Operator_22,UV Ink,PET,19,551,462,89,384,167,Match_Perfect,Pass,Pass,Pass,Pass,2023-04-25 ,Operator_70,Type1,1,Chip_233495,Pass,Pass,Pass,GPRS,Key_5512,Serial_8570,ICCID_349345,Operator_130,Pass,Pass,Pass,Log_69449,PO-0034
Batch_969,JO_00969,2023-04-17 ,Operator_  34,Ofset Ink,PET,33,1089,852,237,477,612,Match_Fair,Pass,Pass,Pass,Pass,2023-04-25 ,Operator_75,Type2,2,Chip_891674,Pass,Pass,Pass,UMTS,Key_5351,Serial_6292,ICCID_317430,Operator_111,Pass,Pass,Pass,Log_20344,PO-0035
Batch_970,JO_00970,2023-04-17 ,Operator_47,UV Ink,PVC,43,1204,331,873,851,353,Match_Fair,Pass,Pass,Pass,Pass,2023-04-27 ,Operator_62,Type1,0,Chip_499947,Pass,Pass,Pass,GSM,Key_6084,Serial_6280,ICCID_552735,Operator_116,Pass,Pass,Pass,Log_67085,PO-0036
Batch_971,JO_00971,2023-04-18 ,Operator_8,Metallic Ink,Composite Materials,37,925,634,291,732,193,Match_Good,Pass,Pass,Pass,Pass,2023-04-25 ,Operator_72,Type3,2,Chip_739610,Pass,Pass,Pass,GPRS,Key_2604,Serial_2296,ICCID_842578,Operator_107,Pass,Pass,Pass,Log_68149,PO-0037
Batch_972,JO_00972,2023-04-18 ,Operator_40,UV Ink,PET,36,864,733,131,287,577,Match_Fair,Pass,Pass,Pass,Pass,2023-04-27 ,Operator_62,Type3,3,Chip_750329,Pass,Pass,Pass,GPRS,Key_1853,Serial_5871,ICCID_517770,Operator_123,Pass,Pass,Pass,Log_67137,PO-0038
Batch_973,JO_00973,2023-04-19 ,Operator_49,Offset Ink,PET,49,980,717,263,816,164,Match_Good,Pass,Pass,Pass,Pass,2023-04-28 ,Operator_64,Type2,3,Chip_797492,Pass,Pass,Pass,GSM,Key_9226,Serial_6235,ICCID_811516,Operator_140,Pass,Pass,Pass,Log_56896,PO-0039
Batch_974,JO_00974,2023-04-19 ,Operator_44,Offset Ink,Composite Materials,10,200,191,9,192,8,Match_Fair,Pass,Pass,Pass,Pass,2023-04-27 ,Operator_92,Type2,4,Chip_309920,Pass,Pass,Pass,GPRS,Key_6303,Serial_2647,ICCID_290882,Operator_101,Pass,Pass,Pass,Log_52551,PO-0040
Batch_975,JO_00975,2023-04-20 ,Operator_19,Offset Ink,PET,42,1638,1380,258,894,744,Match_Fair,Pass,Pass,Pass,Pass,2023-04-22 ,Operator_98,Type3,1,Chip_590915,Pass,Pass,Pass,GPRS,Key_2149,Serial_7041,ICCID_534569,Operator_145,Pass,Pass,Pass,Log_40880,PO-0041
Batch_976,JO_00976,2023-04-20 ,Operator_42,UV Ink,Composite Materials,13,468,417,51,258,210,Match_Good,Pass,Pass,Pass,Pass,2023-04-30 ,Operator_86,Type2,2,Chip_522610,Pass,Pass,Pass,UMTS,Key_9002,Serial_9488,ICCID_819782,Operator_107,Pass,Pass,Pass,Log_35473,PO-0042
Batch_977,JO_00977,2023-04-21 ,Operator_41,Offset Ink,PVC,16,480,221,259,221,259,Match_Perfect,Pass,Pass,Pass,Pass,2023-04-28 ,Operator_64,Type3,0,Chip_287909,Pass,Pass,Pass,GPRS,Key_8366,Serial_3444,ICCID_122112,Operator_141,Pass,Pass,Pass,Log_83217,PO-0043
Batch_978,JO_00978,2023-04-21 ,Operator_37,Offset Ink,PET,18,558,188,370,348,210,Match_Poor,Pass,Pass,Pass,Pass,2023-04-27 ,Operator_52,Type3,1,Chip_198670,Pass,Pass,Pass,UMTS,Key_5905,Serial_8890,ICCID_939455,Operator_104,Pass,Pass,Pass,Log_27567,PO-0044
Batch_979,JO_00979,2023-04-22 ,Operator_6,Offset Ink,PET,25,550,261,289,428,122,Match_Good,Pass,Pass,Pass,Pass,2023-04-27 ,Operator_52,Type3,4,Chip_237361,Pass,Pass,Pass,UMTS,Key_4641,Serial_5247,ICCID_841412,Operator_102,Pass,Pass,Pass,Log_18715,PO-0045
Batch_980,JO_00980,2023-04-22 ,Operator_26,Metallic Ink,Composite Materials,14,350,308,42,300,50,Match_Perfect,Pass,Pass,Pass,Pass,2023-05-01 ,Operator_93,Type3,2,Chip_835844,Pass,Pass,Pass,GPRS,Key_8155,Serial_2736,ICCID_540790,Operator_117,Pass,Pass,Pass,Log_56630,PO-0046
